RewardSize,AnimalResponse,ToneCloudDurSec,Pupil_1,Pupil_2,Pupil_3,Pupil_4,Pupil_5,Pupil_6,Pupil_7,Pupil_8,Pupil_9,Pupil_10,Pupil_11,Pupil_12,Pupil_13,Pupil_14,Pupil_15,Pupil_16,runSpeed_1,runSpeed_2,runSpeed_3,runSpeed_4,runSpeed_5,runSpeed_6,runSpeed_7,runSpeed_8,runSpeed_9,runSpeed_10,runSpeed_11,runSpeed_12,runSpeed_13,runSpeed_14,runSpeed_15,runSpeed_16,LickwrtTrialStart,ITIinseconds
1,1,5.26,0.308151201207443,0.309788678208619,0.311458127969805,0.313057893375291,0.314531936132029,0.315803980573507,0.316748095281936,0.317296448651707,0.317513250126387,0.31749249265374,0.317262776219757,0.316874523032947,0.316526860804894,0.316503202320858,0.316922799017603,0.317586946551403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031940399433043,0,NaN,3.361666
1,1,1.92,0.320438356944847,0.319581536648289,0.318547171958088,0.318180523291436,0.318891462809663,0.320170800196553,0.321059010925161,0.321043821585541,0.320358129646156,0.319489112399802,0.318654573474212,0.317786847587307,0.316778466442757,0.315599906130758,0.314278907250399,0.31286901500753,0,-0.0031940399433043,0,0,0,0,0.0031940399433043,0,0,0,0,0,0,0,0,0,NaN,3.37166499999999
1,0,1.26,0.31361962752804,0.311936090432043,0.310353270368706,0.308677097807823,0.306839259414217,0.304916832973538,0.303025512640124,0.301206733559529,0.29942790084692,0.297676588506805,0.296007238267327,0.294453439250728,0.292909497590211,0.291172572781474,0.289158310596131,0.287039542018576,0,0,0,0,0,-0.0031940399433043,0,0,-0.0031940399433043,0,0.0031940399433043,0,0,0.0031940399433043,0,0,3.74202576,2.61374000000001
1,0,2.76,0.376570905725719,0.371864740522315,0.367625722046344,0.364504147668318,0.362823278586918,0.362178124126143,0.361864533993969,0.361537380450914,0.361254172305425,0.361094576250299,0.360988854472086,0.360861087590414,0.360770469511595,0.360839221345147,0.361080406032523,0.36141296775727,0,0.0031940399433043,0,0,0,0,0,0,0,0,0,0,0,0.0031940399433043,0,0,3.7616238,3.95561000000001
1,2,1.40664833820209,0.509297597612366,0.502929265426125,0.495636663703204,0.489489776610452,0.485696415732452,0.483699565031802,0.481986807969308,0.479414566835167,0.475838682575193,0.471950832821024,0.468639068765077,0.466262973102585,0.464409540490661,0.462362491987533,0.45976130404453,0.456758254324853,0,0.0031940399433043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39026096,2.85372000000001
1,2,11.1212196973419,0.220047186060769,0.219755785663154,0.219484406980259,0.219256919371356,0.219092274620325,0.218979679368515,0.218860346780033,0.218654689299742,0.218354642466457,0.218102905213167,0.218120430069228,0.218520201277152,0.219260383541591,0.220298619229787,0.221663390121945,0.223283667016929,0,0,0,0,0,0,0,0,0,-0.0031940399433043,0,0,0,0,0.0031940399433043,0,11.1098889,14.93851
1,3,14,0.394104058906826,0.393078809893218,0.392128461832299,0.391110764716179,0.389846811019994,0.388252104525395,0.386346179848543,0.384144396037418,0.381664940020805,0.379083978638793,0.37675053513279,0.374932403225206,0.373534268585308,0.372066734026526,0.369948020625347,0.366976585072512,0,0,0,0,0,0.0031940399433043,0,0.0031940399433043,0,0,0,0,0,0,0,0,NaN,14.27258
1,1,1.38,0.293894707314509,0.294209082784364,0.29437888158339,0.294321554904966,0.293924261784214,0.293275390401273,0.292617174695667,0.292092879962368,0.291605219431774,0.290927754030274,0.289938908632499,0.288734317739639,0.287515608982109,0.28640894578691,0.285432851410583,0.284640746262018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2.55774
1,1,3.38,0.259142265238022,0.258704910099885,0.257979232064923,0.257209854780952,0.256484621412733,0.2557773559596,0.255144807123016,0.254764410449813,0.254743843724941,0.254962043677791,0.255168188394129,0.255209774205866,0.255123759591094,0.255045366470374,0.255080783733275,0.25527191519795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2.9537
1,1,2.74,0.230895934295739,0.230860887031815,0.230740153118618,0.230646553700777,0.230628428174245,0.230662547090267,0.230725326972581,0.230830814975317,0.230991037515295,0.231178466718792,0.231352473079345,0.231470418984452,0.231410424850958,0.230945615039143,0.229923152895817,0.228480245086527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2.88971000000001
